Index,Unnamed: 0,Assay.Type,BioSample,Center.Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample.Name,SRA_study,BioProject,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,AvgSpotLen,Bases,Bytes,source_name,GEO_Accession..exp.,Strain,Library.Name,SAMPLE_TYPE,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Collection_Date,Isolation_Source,BioSampleModel,Isolate,infection_side,Host,growth_condition,geographical_location,collected_by,lat_lon,host_disease,ENA.FIRST.PUBLIC..run.,ENA.LAST.UPDATE..run.,Genotype,genotype.variation,Replicate,specific_host,Sample_Name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,TITLE,AssemblyName,Alias,ENA_checklist,Location,INSDC_center_alias,Description,TREATMENT,growth_time,body_site,organism,strain_background,Time_point,analysis_type..exp.,analysis_type..run.,flowcell_barcode..run.,geographic_location_.country_and.or_sea,X_region.,gssr_id..exp.,gssr_id..run.,instrument_name..run.,isolation.source,lane..run.,library_type..exp.,library_type..run.,lsid..exp.,lsid..run.,material_type..exp.,product_order..exp.,product_order..run.,product_part_number..exp.,product_part_number..run.,project..exp.,project..run.,read_group_id..run.,research_project..exp.,research_project..run.,run_barcode..run.,run_name..run.,work_request..exp.,work_request..run.,Broker_name,growth_phase,ENA_first_public,ENA.LAST.UPDATE,Cell_type,culture_type,culture_collection,Time,phage,Biomaterial_provider,phase_of_infection,antibiotic,environmental_condition,Timepoint,growth_medium,Condition,exposed_to,Passages,media,agent,TISSUE,Phenotype,exposure,protocol,susceptibility,organism_part,fraction,stimulus,Replica,carbon_source,TaxID,medium,Cell_Line,taxonomy_id,cultivation_condition,number_of_cells,treatment_duration,treatment_type,genetic_background,plasmid,Biological_Replicate,depletion_method,growth_stage,host_or_sample_description,Tax_ID,Technical_replicate,treated,dangling_references..run.,ID,Incubation_time,molecule_subtype,geographic_location_.country_and.or_sea.,host_health_state,host_scientific_name,Treatment
SRR8309699,501,RNA-Seq,SAMN10565177,GEO,public,SRX5123629,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506675,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,683811876.0,493473448.0,clinical isolate,GSM3506675,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565177
SRR8309700,502,RNA-Seq,SAMN10565176,GEO,public,SRX5123630,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506676,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,548463792.0,393517884.0,clinical isolate,GSM3506676,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565176
SRR8309701,503,RNA-Seq,SAMN10565175,GEO,public,SRX5123631,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506677,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,296436174.0,212859493.0,clinical isolate,GSM3506677,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565175
SRR8309702,504,RNA-Seq,SAMN10565174,GEO,public,SRX5123632,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506678,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,563666688.0,404065423.0,clinical isolate,GSM3506678,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565174
SRR8309703,505,RNA-Seq,SAMN10565173,GEO,public,SRX5123633,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506679,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,358932492.0,264884100.0,clinical isolate,GSM3506679,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565173
SRR8309704,506,RNA-Seq,SAMN10565172,GEO,public,SRX5123634,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506680,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,372172449.0,275157018.0,clinical isolate,GSM3506680,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565172
SRR8309705,507,RNA-Seq,SAMN10565171,GEO,public,SRX5123635,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506681,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,302055609.0,223445644.0,clinical isolate,GSM3506681,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565171
SRR8309706,508,RNA-Seq,SAMN10565170,GEO,public,SRX5123636,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506682,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,372819996.0,275307632.0,clinical isolate,GSM3506682,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565170
SRR8309707,509,RNA-Seq,SAMN10565169,GEO,public,SRX5123637,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506683,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,336705315.0,248990925.0,clinical isolate,GSM3506683,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565169
SRR8309708,510,RNA-Seq,SAMN10565167,GEO,public,SRX5123638,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506684,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,245361051.0,181665989.0,clinical isolate,GSM3506684,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565167
SRR8309709,511,RNA-Seq,SAMN10565166,GEO,public,SRX5123639,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506685,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,289834530.0,214887886.0,clinical isolate,GSM3506685,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565166
SRR8309710,512,RNA-Seq,SAMN10567461,GEO,public,SRX5123640,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506686,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,536655150.0,394375440.0,clinical isolate,GSM3506686,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567461
SRR8309711,513,RNA-Seq,SAMN10569842,GEO,public,SRX5123641,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506687,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,493510884.0,328006706.0,clinical isolate,GSM3506687,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10569842
SRR8309712,514,RNA-Seq,SAMN10565299,GEO,public,SRX5123642,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506688,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,315866154.0,225107499.0,clinical isolate,GSM3506688,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10565299
SRR8309713,515,RNA-Seq,SAMN10567984,GEO,public,SRX5123643,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506689,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,335088666.0,240357020.0,clinical isolate,GSM3506689,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567984
SRR8309714,516,RNA-Seq,SAMN10567967,GEO,public,SRX5123644,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506690,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,531831111.0,352930412.0,clinical isolate,GSM3506690,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567967
SRR8309715,517,RNA-Seq,SAMN10567949,GEO,public,SRX5123645,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506691,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,363500919.0,245200870.0,clinical isolate,GSM3506691,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567949
SRR8309716,518,RNA-Seq,SAMN10567932,GEO,public,SRX5123646,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506692,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,375290793.0,251849642.0,clinical isolate,GSM3506692,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567932
SRR8309717,519,RNA-Seq,SAMN10567915,GEO,public,SRX5123647,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506693,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,287519997.0,193213897.0,clinical isolate,GSM3506693,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567915
SRR8309718,520,RNA-Seq,SAMN10567899,GEO,public,SRX5123648,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506694,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,421596549.0,285239598.0,clinical isolate,GSM3506694,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567899
SRR8309719,521,RNA-Seq,SAMN10567883,GEO,public,SRX5123649,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506695,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,364537902.0,244620868.0,clinical isolate,GSM3506695,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567883
SRR8309720,522,RNA-Seq,SAMN10567864,GEO,public,SRX5123650,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506696,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,211774593.0,132037292.0,clinical isolate,GSM3506696,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567864
SRR8309721,523,RNA-Seq,SAMN10567846,GEO,public,SRX5123651,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506697,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,316136352.0,210835046.0,clinical isolate,GSM3506697,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567846
SRR8309722,524,RNA-Seq,SAMN10567828,GEO,public,SRX5123652,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506698,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,376216596.0,250442475.0,clinical isolate,GSM3506698,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567828
SRR8309723,525,RNA-Seq,SAMN10567811,GEO,public,SRX5123653,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506699,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,761871660.0,536846709.0,clinical isolate,GSM3506699,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567811
SRR8309724,526,RNA-Seq,SAMN10567793,GEO,public,SRX5123654,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506700,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,440979405.0,293517271.0,clinical isolate,GSM3506700,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567793
SRR8309725,527,RNA-Seq,SAMN10567775,GEO,public,SRX5123655,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506701,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,404580705.0,268023105.0,clinical isolate,GSM3506701,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567775
SRR8309726,528,RNA-Seq,SAMN10567759,GEO,public,SRX5123656,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506702,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,653505381.0,438540857.0,clinical isolate,GSM3506702,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567759
SRR8309727,529,RNA-Seq,SAMN10567740,GEO,public,SRX5123657,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506703,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,666782517.0,444210887.0,clinical isolate,GSM3506703,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567740
SRR8309732,534,RNA-Seq,SAMN10567636,GEO,public,SRX5123662,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506708,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,325016880.0,216248455.0,clinical isolate,GSM3506708,,,clinical isolate,,,,,,,,nd/other,,,Germany: University hospital Muenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567636
SRR8309733,535,RNA-Seq,SAMN10567624,GEO,public,SRX5123663,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506709,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,423543576.0,286173332.0,clinical isolate,GSM3506709,,,clinical isolate,,,,,,,,nd/other,,,Germany: Hannover Medical School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567624
SRR8309735,537,RNA-Seq,SAMN10567585,GEO,public,SRX5123665,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506711,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,511017297.0,343880636.0,clinical isolate,GSM3506711,,,clinical isolate,,,,,,,,nd/other,,,Germany: Hannover Medical School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567585
SRR8309736,538,RNA-Seq,SAMN10567567,GEO,public,SRX5123666,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506712,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,443395377.0,297424390.0,clinical isolate,GSM3506712,,,clinical isolate,,,,,,,,nd/other,,,Germany: Hannover Medical School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567567
SRR8309740,542,RNA-Seq,SAMN10567495,GEO,public,SRX5123670,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506716,SRP173226,PRJNA509195,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,315831270.0,212537066.0,clinical isolate,GSM3506716,,,clinical isolate,,,,,,,,respiratory tract,,,Germany: Hannover Medical School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567495
SRR8309741,543,RNA-Seq,SAMN10567476,GEO,public,SRX5123671,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506717,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,388406208.0,265775451.0,clinical isolate,GSM3506717,,,clinical isolate,,,,,,,,respiratory tract,,,Germany: Hannover Medical School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10567476
SRR8309743,545,RNA-Seq,SAMN10569809,GEO,public,SRX5123673,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-04-09T00:00:00Z,GSM3506719,SRP173226,PRJNA509195,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51.0,398075145.0,270948402.0,clinical isolate,GSM3506719,,,clinical isolate,,,,,,,,respiratory tract,,,Germany: Hannover Medical School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMN10569809
